porosity,atmosphere,gravity,coupling,strength,shape_factor,energy,angle_rad
0.2826576664499425,0.5112574077216592,3.71,0.5901464158750606,0.9266766409452103,1.1571932320368163,4.5171200296409175,0.5380903689935203
0.30540535024527493,0.6538585366544337,9.81,1.4476373723647709,2.1560662357470637,1.1055146752212752,3.2867245296490584,0.7933856984276828
0.2786340126628663,0.6753660036239201,1.62,1.25130287247317,2.385874073859158,1.0468685619763372,4.20779911238779,0.7559928289637738
0.029239391609901046,0.12162225504593457,1.62,0.5734094120155739,3.028203541033573,0.9713230780674299,2.7226196923882253,1.224585222091402
0.32455259518740814,0.4646114330686708,3.71,0.8525488412730964,1.7988721381113635,1.1014802572958229,4.2751097361243735,0.8016958696337668
0.03876929046366704,0.156518321448753,1.62,0.7137866596256545,3.4877514575229487,0.9129275531610693,3.332057621240041,1.1862494939094292
0.27230185511695953,0.4291697267531139,9.81,0.5743635669008672,2.021485559345223,1.189585239695039,3.3871482486888933,0.6707252700817974
0.07910104032934862,0.18192167434678141,1.62,0.5238866397778328,3.405206604400295,0.9589168598096134,3.2411627752684993,1.1453460381228726
0.0037887201501964184,0.051630119564471395,3.71,0.7365926402915293,3.2926332115083268,0.9065885874585563,2.743027195586133,1.0554310649111354
0.34112501571055165,0.8053454072939628,1.62,0.6525251819785622,1.0027941222416783,1.0939073278924358,3.536669201439387,0.6482595534239161
0.3246553922860699,0.7098536133126037,3.71,0.7983077253250049,2.1492506844938735,1.3224396666189442,2.802353646969988,0.6858566729672726
0.34839794468484475,0.7590101656556782,1.62,0.686811687419024,1.911077754443259,1.3079790780281422,2.7282033996365933,0.5470561223813958
0.2653780536945548,0.6529223322248288,1.62,0.47314252612317714,0.8727425267353666,1.3179997880937342,3.394388567414887,0.5443081189113793
0.07429665883582046,0.14852945784203925,1.62,0.5415780133017575,3.2132052834578513,0.9237399364116935,2.7091478132767834,1.0929800743762166
0.06045119097053634,0.12011613571266173,9.81,0.6638070452947085,3.3916859955183267,0.8827739176987937,2.737717993875483,1.1194266906884949
0.003222420339255132,0.10691481279574983,3.71,0.5808101028853518,3.2480935002284523,0.9430649184220152,2.7587728196857846,1.2872305459033897
0.31146132261647524,0.7302482898692008,1.62,0.596141050921968,1.5320483604353177,0.8300431186756319,4.035089250624816,0.871565065156295
0.2946693728838181,0.8088618064654949,9.81,1.3727377144935748,1.9372258102574833,1.2294454908045138,3.7267612184130487,0.621071507891003
0.2763998286865302,0.5131173875195616,3.71,0.9373220185021711,1.5059174747162238,0.9596244778428072,3.067735569416502,0.7580797902145174
0.024001026281516572,0.14437434878822547,9.81,0.6076631213506336,3.1067644292409984,0.8516754596204786,2.896280952177494,1.2802664916556126
0.059645618568310854,0.06190449316256978,1.62,0.7220623161761188,3.624752539187523,0.8900465510676887,2.7826432989648167,1.208296817627161
0.07165112392300473,0.07300423685230531,9.81,0.6198395980647473,3.1096666860192315,0.9028454827519586,3.1617903244564087,1.2239627566584896
0.06985315946913366,0.08149792215360381,3.71,0.6367593448937101,3.0781818426622922,0.8886186866713189,2.8876768355232048,1.1592628484272511
0.29424201314220716,0.42250390612579647,1.62,0.5261633003113535,1.4350518388946765,0.8415959091083784,4.400698373832679,0.6182445622751865
0.3159338578885879,0.7907257812495505,3.71,0.4874002538736516,1.1910389458780517,0.7823518753093757,3.208235707270922,0.8579009319370945
0.31891988122347487,0.7663436492806612,1.62,1.304284323532243,1.4331053005684962,1.3403060257524761,3.5760758052661847,0.5970041009424708
0.2776270368156557,0.713498538085954,9.81,1.557682800002115,2.278970841113382,0.8706666553483876,3.957658598102784,0.6057325480797541
0.033305279054346645,0.18293636693409382,1.62,0.6985973942628951,3.473508171858902,0.922449176360172,2.7723752258786547,1.2777450085616375
0.2967915195978306,0.5244023289548642,9.81,1.4824672501331637,2.0191346411372058,1.3109799476787025,2.917065007941792,0.8303177700814701
0.30735795913118524,0.7265346515003293,1.62,1.5190689129947992,2.0952948536569416,1.3093551286028997,4.090512032188536,0.8623541284668657
0.3473690284776409,0.5317481545034878,1.62,1.0131392519709679,0.8990704411250763,1.0531552481631923,2.9079294921539502,0.7345907568428691
0.34928029002496064,0.80658924856612,9.81,1.2270450811342926,1.6504116554341073,1.284133019660948,4.293287821248034,0.6088045566326775
0.07425898916900234,0.18000916059128458,9.81,0.5130067464024468,3.6749479157220284,0.9864466736328418,3.1696930302667896,1.0506805737759992
0.26694664558816555,0.4467544466357733,1.62,1.4221870835656394,2.224182818430564,1.0853983117531694,3.9404059398068494,0.8715643773951438
0.2756121091461512,0.5534391361943142,3.71,0.5648806578975202,2.3227352956427985,1.2191511039564622,4.483908247004989,0.8176734349836636
0.017533655893273884,0.15456439219387724,9.81,0.6083545305439836,3.5226891589153753,0.9417173177294722,3.058968441483574,1.2032984353704148
0.006935314223073483,0.14186739108113405,1.62,0.5416224161983992,3.242887092454224,0.8859880104789166,2.6576273585174555,1.2348318964196
0.05909677090881968,0.06522242147498003,9.81,0.7131400103631709,3.159260649986475,0.8986964896709182,3.0978318839431482,1.2324643492616747
0.0032338527243943108,0.1498882195401726,9.81,0.6816252515734007,2.905341936289881,0.8607533180157649,3.235766617068241,1.1990447262000432
0.029240222779651177,0.061900256796813526,1.62,0.7438482454763948,3.028705447040738,0.9278145983342643,3.2041296623681843,1.1060454579637116
0.04751065792868495,0.1891903441756077,9.81,0.7266254267686607,3.512923187926718,0.9743682946715557,2.6502705316621467,1.1473845057580774
0.2729216560900802,0.6622797651008044,3.71,0.8354686424239122,1.9591494610073064,0.8007530258393607,4.111625841852119,0.5596503301212395
0.3280724917022712,0.7020658625883889,1.62,1.1064885174003416,0.8465929735264849,1.019817875204593,3.2348164983717593,0.582692681461685
0.048647806819819395,0.0854917600949821,3.71,0.6243942339005788,3.0294443434406673,0.8985755213445803,2.9928107119986085,1.2588639748794654
0.2880110507667003,0.8125901398831663,9.81,0.4654634425240594,1.49143645132483,1.0875229421719999,3.3943771179051745,0.7796319357526795
0.035784785757146914,0.15790486560780087,1.62,0.6372815563872807,3.658076088566053,0.9250662789090267,2.799028482887973,1.110527744077044
0.2992025676889988,0.46087054896324153,9.81,0.8694987030059824,0.9648384224478879,0.8951293533251901,2.9687307144555573,0.7377409853005613
0.0024584135896492843,0.09446538801336238,9.81,0.7186098558152173,3.546617928148473,0.8663192319610613,3.2850383159085816,1.1478226371532672
0.02628594362855588,0.11107817385844784,1.62,0.6529006903884728,2.978230772081321,0.9247551089665407,3.1029214681797592,1.2565301989129982
0.049190624467972795,0.05785761487699692,9.81,0.5619388752402515,3.551770493664945,0.8580666410337336,2.8028951598557827,1.2035177188141555
0.03868222922466952,0.15805705567351028,9.81,0.5829310559333495,3.6661204510714427,0.8952609321318826,3.0346485168590207,1.156987224795664
0.29733212561623024,0.7147558653208816,1.62,1.0457559853938814,1.973475207405872,1.1174624117848062,3.537127327974921,0.5270385525606134
0.016657409645264316,0.15207343513259286,9.81,0.7306494336298497,2.946194835205582,0.8588917555370362,3.3242406228012658,1.1637436704567408
0.01885193697600382,0.08725835218404321,3.71,0.5148427833140081,3.3303185880175237,0.999931382273678,3.037658372863598,1.1542163095222582
0.34099732730580284,0.46824074107176594,3.71,0.6544288184444982,1.547066809249107,1.134344271494323,2.8169056152861303,0.7452415497525747
0.2806431598674386,0.7848915507160387,3.71,0.5774874762159445,1.1323771181555093,0.9958551299523749,3.398924156058479,0.7837766398242871
0.3249470372055683,0.5964100541235964,1.62,1.2222233661471118,2.0727165319099714,0.9882877297075976,4.027590925697324,0.7136463530793218
0.07564997459815623,0.15068972866840713,1.62,0.6637321779791824,3.7546725690834926,0.9654895567691223,3.365553092808447,1.187105543974713
0.02256161609048947,0.12305018031365625,9.81,0.6308683481453863,3.088509585757848,0.8699790509625541,3.2503454721517766,1.1111445746757524
0.014595884508211041,0.17686553607200056,1.62,0.5780720084856863,3.3271235403143447,0.9362661874755018,3.048122776100291,1.2953379730419443
0.016306858610618473,0.10866122899466743,9.81,0.6664917885191959,3.054744610134824,0.8616422316910854,3.066515614291824,1.1634990003658816
0.022592284121013523,0.08262823840557117,9.81,0.6565289983949386,2.9577915805596486,0.9175038213900641,3.3910774582924037,1.2992622166835432
0.2790886617020665,0.4620137436896128,9.81,0.9353484895382064,2.362851171756609,0.9481049067077891,4.5601254939070985,0.5600724907371405
0.34179621050078535,0.6847875231086162,3.71,1.2686039313334665,2.2070895815148264,0.8997306893016601,3.254295698073629,0.5595896336165584
0.33222736364765515,0.6966896304933836,3.71,0.6582624710379094,1.7221367800600804,1.0251056800059701,3.5033669821552804,0.6080908865339705
0.0582640321876971,0.11424601057161199,9.81,0.7230625123429666,3.6752025741383143,0.9212407990824882,3.224856477400112,1.139023297387668
0.274225978829904,0.6314723334559559,9.81,1.5044005452249656,2.2471891130497212,1.2559737719328714,4.153120543405906,0.8507590354774341
0.3133738906190901,0.7876939889714927,9.81,0.4605943277936959,2.18705507959553,1.1570606167037685,3.4129980723297564,0.6520011133943316
0.28896269014422,0.4964955756047476,3.71,1.3572780067996901,2.1003085930688017,1.1194737086210313,3.8859825620573365,0.7757044819799385
0.30134238384031353,0.4196300449540949,3.71,0.49492218852095604,1.9909698159370888,1.1426761393813896,2.7381325684229334,0.7163518068698262
0.07429559654368952,0.14025159737356058,9.81,0.7393121601134017,3.299119330359689,0.8756620499886483,3.1088164525156294,1.1726154751750693
0.0459350446112618,0.13616241372505705,9.81,0.5439387804352185,3.7775316304311204,0.9024851200825568,2.838484281502611,1.116649527767307
0.2797646344213806,0.593369166873091,9.81,1.325168671074703,2.2865454145789075,0.9487932538012203,3.2066914105287196,0.8600189046021776
0.06183786145926757,0.052496553058537,1.62,0.7199815779573744,2.9820612680404333,0.9861151203811565,2.7884813049939616,1.2634298805008535
0.05542595601946102,0.10525326931675225,3.71,0.5733917832975783,3.036242391813914,0.9209351010322933,3.301404810162845,1.2191782733280527
0.2897008076156797,0.5547802726407081,3.71,1.588026478547563,1.4713428966132578,1.2071913618027754,3.4677897109072586,0.5500092365893259
0.03213514764686793,0.07636418974958194,1.62,0.6061431751633799,3.617730432632185,0.8543675284445805,2.696423302410473,1.2473431979019456
0.06919330546406859,0.12811246788561792,1.62,0.6562608975274462,3.1844757836765725,0.9793440726395544,3.297981786904561,1.0485697112484114
0.020021572978298013,0.06339186262584227,1.62,0.5899876662929671,3.6280319721721925,0.976600890782559,2.7738139890684264,1.131779070933566
0.06219880165358146,0.0616998396839065,9.81,0.7312229755877778,3.338279713856431,0.8921537977701156,3.3569728782800308,1.2839985519419816
0.3198041212034952,0.5626268882534462,3.71,0.6856882175315884,2.0805717758897373,1.2916303467722057,2.965288802872208,0.8269748778388145
0.3043403426543857,0.7141475725383566,1.62,0.9518602104083168,1.7377738452505218,1.1845532457813386,4.103148702998518,0.5319840847133968
0.04632719628747741,0.10656559773575638,9.81,0.521617996572693,3.7192311787523074,0.9285078264073099,2.613546450628757,1.1033833918082752
0.29831325998475683,0.6802631804496794,1.62,0.755024833718805,1.7406174372090124,0.8504267861109455,2.872607964660673,0.5940271954610765
0.28510334100409795,0.40141331855961787,3.71,0.9800688533013996,1.907261802074296,1.1900963421161481,2.9429147709655967,0.8305390925850035
0.27435379199465,0.6176704459593703,3.71,0.7454543469555642,1.207734602719773,1.0034309231212057,3.3199380436780546,0.599892885573369
0.04253682062331481,0.07073118968055397,9.81,0.7160303722437583,3.3609538397276895,0.8945407419048059,2.7204149860287345,1.164987456345948
0.30964712462007177,0.4756937520605977,3.71,0.4034211158377399,1.6811584157929995,0.8900235562575095,3.2789310610543576,0.5440609257675755
0.331959092797607,0.47287890242938546,3.71,1.3738217988674644,2.3677497497613897,1.053859941583272,3.676581480959061,0.6122685422441148
0.009432305544365978,0.06531323835707276,1.62,0.5539813189154805,3.4179857499665824,0.9273620128366018,2.8035917489631696,1.2624870407276532
0.30243395796797323,0.5960461093904401,1.62,0.6082516405315572,1.0019849134997678,0.9322259367856581,3.0485573106634627,0.7473428916316249
0.2721786464855051,0.5883817082729199,9.81,0.44137478504637384,2.4641718008514095,0.8772480918382557,3.2686402563919135,0.529230535504067
0.3375273762461928,0.5020315451895221,9.81,0.41198394062352806,1.0095425687391735,1.0168240534976,4.001497515987021,0.6319757323943024
0.2766862023274196,0.49959528193361413,9.81,1.2655584914629006,1.7197944312028128,1.2031200102725332,4.257613944293971,0.7968755859167462
0.0339975827888232,0.18465996771759202,1.62,0.5459966362771165,3.5272014920573245,0.8885252166776807,3.144148124042576,1.147693464051242
0.3490023770935899,0.7115088207990112,1.62,0.7809955231330798,1.299917548685301,1.0944132848659638,4.362355589166517,0.5909148931390608
0.060666457423908506,0.11656499436391164,1.62,0.6030273004834203,2.9768991225845713,0.9553943890523298,3.130407809506556,1.1902468867948064
0.33914143857471357,0.607612291442074,9.81,1.0380927833364457,1.8910970051403104,1.1057429914419865,3.7342333641243393,0.6340079519654199
0.28057144432242603,0.5922602427522116,1.62,0.4340339099519248,2.4305000291522108,0.7677854129224756,2.7427379205027624,0.8227611146523202
0.06026347100329755,0.14754657021873638,3.71,0.5225858906874873,3.0918219763761314,0.8549926555175725,3.043123326373482,1.0728798912130026
0.03539150567249805,0.0720925651929232,1.62,0.7374400023966233,3.5581229173421107,0.9777616212692858,3.189407973643895,1.2790740288345641
0.07384719229429862,0.13338214079518584,9.81,0.6266357052752329,3.547420238025232,0.9052713642833102,3.1285006710496086,1.2320112762532842
0.31765171288396066,0.8381624902136795,3.71,1.5463591701781425,2.4994036697139568,1.1652895004672144,4.567508720004587,0.6876808417546757
0.3180816541946421,0.732035643210208,3.71,1.3545616575603638,1.4974946333650618,0.8822471620029398,3.4486921181535446,0.6767165937513777
0.01273278321499353,0.11108792104923132,1.62,0.5220563811957681,3.775577872441441,0.8733801351350318,3.0418909487046526,1.2837795672739771
0.3107794840808597,0.5937650766732869,3.71,0.4766126995790779,1.6299019177229406,0.8445784334235513,2.865526334538133,0.850744610123709
0.04871672496510697,0.18323551524751774,9.81,0.5387600222360771,3.3676389248427534,0.9895121481969794,3.229008281780793,1.0912903704436776
0.2761769367413249,0.5692611504447419,9.81,0.9740244359514845,1.09702947109095,1.0969094310171092,3.698878783963529,0.6385010397831586
0.2776312864548902,0.40758643628930347,3.71,0.5034985387864604,0.9124098341687277,1.193899332008163,4.208739730247931,0.6221594115110429
0.2743328708539565,0.5470120806712436,9.81,1.3049250477756533,1.146572574545606,1.0721707505458031,3.1600256924784116,0.7487489422027853
0.055797798600947086,0.1786067752616327,3.71,0.5993396772824499,3.0708780993384273,0.9959005507986295,2.9282718057373027,1.290022795021132
0.01500538823746699,0.19797603842112288,3.71,0.6140171114549718,3.672878000826535,0.9192776067590316,2.6171330401798367,1.129435183698531
0.3361482489866039,0.5190449733652559,9.81,1.2660158388327103,2.018966491451904,1.2301179263522084,2.7081363171082757,0.7655861496221148
0.27077623965703773,0.40204957774260797,9.81,0.5400255658973343,0.9747070820613488,1.2349233803373265,3.966857065929919,0.5623788802639355
0.03846650646753317,0.12231721255659013,9.81,0.7289466067962632,3.4081276390268096,0.9228239554506177,3.0726387617905386,1.1392348093799154
0.037794212615307014,0.06503304974716906,3.71,0.507056833890474,3.7355768378169705,0.9309093591305001,3.287556341269462,1.1294958259627788
0.07470606273389806,0.10786102568342087,1.62,0.6392621456929022,2.969862529255348,0.9909189917082952,2.6848005198674874,1.1619509772995675
0.29676429992119724,0.7536002481798176,1.62,1.044064063146536,0.9817430611892908,0.7964252567927895,3.1196939634387664,0.7175883809955046
0.017975424950976465,0.14042659988354064,3.71,0.6425819119772433,3.1939926409365755,0.9694649918157068,2.8857337169125046,1.209212478841616
0.014245305367901251,0.07731157392995423,9.81,0.7228725184505902,3.7528502678526663,0.8723456655912116,2.822516095057575,1.0847172627147355
0.3086920702264069,0.664019465352152,9.81,0.976737297044546,1.9075129716951442,0.7835936064449088,2.9757375017769023,0.7569137133518159
0.34456688515121947,0.5851679667927293,1.62,0.871187450653133,1.4226170660138755,0.9758185200495287,4.072352079179911,0.8214661566409454
0.34731026214269334,0.4371070271925001,1.62,0.47013796330835,1.5281711570548229,1.2319070770715084,3.253334310955379,0.6589004405839713
0.3011306451542468,0.6143273968738938,1.62,1.0840528039591963,1.8667539305132868,1.2375416416988103,2.8224163712281545,0.623889033998474
0.010157475837061121,0.16625044081844603,3.71,0.6571157897041999,3.68746525976634,0.9085185389619435,3.0978017426441062,1.16711958470758
0.2942824896864741,0.7068549450285011,9.81,1.12343087387699,1.512717001874532,1.145235544932545,2.8275896690146967,0.5519741728437356
0.28295938592565884,0.5829836060279202,9.81,0.6703236060129107,1.1785633714855148,1.263590980555108,2.7673164254983003,0.7386739858136143
0.3409647265476744,0.6311095218408056,9.81,1.391929410941981,1.686202035129302,0.8715229090057822,3.589963055986032,0.7389496651407127
0.2763154750380997,0.7352607152955204,3.71,0.9648189863898731,1.0273959464344857,1.2512651706536948,3.124429248288813,0.7234936050642864
0.28305321720920673,0.4420086445664623,3.71,0.5701503403062119,2.3975195748081184,1.036261504103909,3.9642720341716746,0.6992590078530883
0.040538280423478144,0.1655238896242816,3.71,0.6340989392469811,3.6654047697179855,0.8805090994284803,3.035702708303021,1.0939838166492764
0.2933543188668399,0.4575609493232199,9.81,1.302336224041444,1.9940243419306558,1.3174140948932105,3.464625650515787,0.8118281754579662
0.3231765590590712,0.5205374422165372,1.62,0.8146384261796343,0.9741895754081731,0.880167051694657,3.494061576494193,0.7915446312864375
0.3406544947065861,0.4308258149429349,3.71,0.4844226511586944,1.1442787144810378,0.9268224582584306,3.5959596250717825,0.7806437826794674
0.2952735963419922,0.6022078952276737,9.81,0.6619099505637107,2.2484020757486682,0.8567485160494249,2.986833509790948,0.8192513417953167
0.03511670677055452,0.13504113965114733,9.81,0.6033503111228431,3.497182434460572,0.8553156347834809,3.0170770790375716,1.2536892819786976
0.3150172169161817,0.5468055817794886,1.62,1.5329930242557275,2.1210371472847176,1.3145070722417687,3.49780123016722,0.5478959748404322
0.28949024458425604,0.5215852027797452,1.62,0.9249984274788625,1.6270611968476931,1.2077756378417381,3.6975893314222272,0.7746104664646793
0.038668318086434374,0.14179834091340093,3.71,0.6069899324066153,3.0130441956927534,0.9596891086882863,3.0889111341351763,1.137284260315776
0.34382324235397566,0.5870042573505432,1.62,0.9837955447272053,2.154658585480679,0.7789858628069442,3.8244328140809354,0.7318174916298017
0.023705331042982572,0.1779502779348594,1.62,0.6561043097384663,3.427813628875356,0.8656938987113403,3.1347219920128038,1.058410110830128
0.047183811882842486,0.06450431276085897,3.71,0.5419439628154,3.67447751812156,0.9317347820391917,3.396839439309347,1.2400361578859314
0.31662726115104395,0.7715764367296449,9.81,1.4259531165860304,1.4784608905441905,0.8967958447906639,3.574280243620984,0.8378797130025537
0.3265836431732919,0.5194643061170099,9.81,0.7030163803793168,2.49929739140665,1.1525726852046796,3.384010785588993,0.8560014360383075
0.022160450148694385,0.11289994481911501,1.62,0.5741708207614834,3.6580890419846552,0.8966087626655759,3.184123368687737,1.1002301533556487
0.0477180591230408,0.17747392146533525,9.81,0.6285596933643318,3.3204242454594293,0.9965901063773386,2.8991698951882237,1.1544172441945293
0.002444960754121119,0.06038184007869572,3.71,0.6589667210925325,3.123260246567175,0.9114024886606851,2.907083048493969,1.28424399038814
0.33221081133712105,0.848201838161371,3.71,1.064215937972202,1.592261675440704,1.2083307758357518,3.071331195489166,0.8457000474892485
0.05006502669402236,0.14346742910625965,3.71,0.5975719349041104,3.0672249814313193,0.8729335987609156,3.12123077087605,1.2710969327362582
0.018163935299184652,0.1527592160046825,9.81,0.6078658533676878,3.0199240166380643,0.8660609763498741,3.0113425780883496,1.2305684505623873
0.2978998215599073,0.5970983197042636,3.71,1.3276914392599097,2.2252312168342567,1.188520998124679,2.847665230407267,0.8587460269251599
0.00016911996771999506,0.18918741134445544,1.62,0.50437432961329,3.5800325701509808,0.8699726530943608,3.197185754878959,1.198963366061243
0.27694257780469983,0.41083563572779935,9.81,0.7752432489725603,2.222870417195618,0.8048576597805129,3.9403181151789433,0.8184976202450578
0.0023730306310873585,0.11901461106216786,1.62,0.5907077233863345,3.6340517901171205,0.8781792320292474,3.1514615029724973,1.1981173137407501
0.2821936795167013,0.6911110384341337,1.62,1.2873290085250795,1.1827988170160908,1.189817140131928,3.081568352571516,0.868915943657807
0.2640975059813664,0.6178812126551843,3.71,0.5651856721714408,1.2670511780298543,0.9471060726075518,2.7075323092116546,0.7597126497656105
0.30713913725958797,0.5626250047755581,9.81,1.056254570584256,1.4898319846014512,1.0050497650216466,4.408244364808791,0.7927997635625283
0.058995639752543634,0.17414017604228427,3.71,0.568370853312264,3.246083780355044,0.8765728414634879,2.9157997370758584,1.234188861698064
0.2795276594142357,0.6495183138720708,3.71,0.6669757832401976,2.0475912800695455,1.0897008126935113,3.5459450334547413,0.6424378690025789
0.2966336535235542,0.5233708419602483,3.71,0.9091207107453982,2.033806194404429,1.299683645955784,4.429813437275683,0.7922778447385829
0.30377966528429573,0.5817523056911389,3.71,0.5292706546873256,2.01744455487996,1.1870709047811971,4.515799626909226,0.5241853115915103
0.31428764879339766,0.7789320889379232,1.62,0.5718998721462386,1.7467046768299936,1.275481257108568,3.399745833051771,0.677202597781714
0.33219990023650536,0.841265379261617,3.71,1.2206468044460483,1.4946629522524035,0.7690605759932856,4.200587922041282,0.6856630402692654
0.26895205675776196,0.4183250082546764,3.71,1.418696153065023,2.310787495156723,1.3465063624430211,3.553795932390404,0.7605696970302269
0.3070783670920436,0.844457220097051,9.81,1.2380168494575328,1.4612798453938247,0.9284179305256581,3.9539332336071213,0.8146927109816007
0.050491080067555545,0.1898240542550575,3.71,0.6899112876256687,3.4867469330666934,0.978383203855587,3.3065420352669292,1.1550196344448547
0.017651802737042494,0.05781181043016549,1.62,0.6415296290877329,3.302375358701698,0.9231107125836852,2.757849720806601,1.2655631931000988
0.28273519060210706,0.5543356018987373,1.62,0.7346636702440024,0.8209727418495695,1.1595965659763507,3.0260793341155283,0.5753006530613577
0.2714785982125229,0.7438836689269426,3.71,1.1655207070903617,2.247359052066451,0.8347721976337783,4.08896635405119,0.8572816411183373
0.3010834320832647,0.4259466895661803,3.71,1.051496441775269,1.6504383739381214,1.2704560676774905,3.325628091712352,0.5565274602407353
0.062181102984241246,0.07483152005009841,9.81,0.6568269069397145,3.024773647530655,0.9383255193449311,3.104523357432655,1.2512028838555447
0.075935611571362,0.1701927547998195,3.71,0.633795531133531,3.284561160624965,0.9606633776687147,3.3987692171504156,1.095244157521006
0.31071093845420183,0.4246323133774489,1.62,0.9604199437674424,1.7683703039062109,0.9667380132533232,3.649064846978781,0.6720419770525713
0.04680066987135577,0.054346395164917,9.81,0.6698665819109461,3.4530126334490965,0.9144558837633997,3.282763679702688,1.1581660463659373
0.3031636222915026,0.6743282582678427,3.71,0.8395393679631454,0.9184781534792845,1.328655946275704,3.2389510180608885,0.5294070907493145
0.03989008068162152,0.1717577265931367,9.81,0.5604661547719619,3.265086621481437,0.9776925429637612,2.6420083073452276,1.2587416446966238
0.3244826512238336,0.7856994860050114,1.62,1.2159449957125226,2.4241439833089578,0.7599831240303124,4.491182297469274,0.5578933335436467
0.021774969738202872,0.15548869615671138,9.81,0.6498643291478197,3.3313172183979263,0.9449865435658453,3.35042483696271,1.1688896640719895
0.29408060736249303,0.5016186791257503,1.62,0.9205583184531978,2.2792851321791736,1.173160104314812,3.9406996977061035,0.5270735264286657
0.0792087912302855,0.05666802623495057,3.71,0.5061439166745432,3.670953961769071,0.900124377947573,3.364532203831299,1.237621708391653
0.06466687622369383,0.15218326696556778,3.71,0.5133263723273922,3.464771952153326,0.8756671190187318,2.6341333179217568,1.108711831307635
0.005884501906809723,0.08103817987545998,1.62,0.5902957039073045,3.1324547820566715,0.9343243449817974,3.1609157661401404,1.0802611753992248
0.04537338068200797,0.1728503356773327,9.81,0.7422673019451788,3.570658195818221,0.8688489678273935,3.2951313691497033,1.0989131646338253
0.07433782268850347,0.10231054286610484,3.71,0.5568176831246144,3.5823890743413935,0.8794428511529907,2.6357959718754937,1.0975222702509089
0.039150734090012344,0.1293087660917685,3.71,0.5751060630029086,3.430486351153593,0.9550823395624213,3.020824243236947,1.16171106835168
0.07362581411473816,0.16032164706625457,9.81,0.7177546632931224,2.9799718542718456,0.9159401614273557,2.6447287795873327,1.0905800169478683
0.33430371700494577,0.8428174069179408,1.62,1.2713611005912744,1.2127221045342464,0.9343033083664463,2.8701508757136494,0.5991277553167538
0.2962003068985791,0.7961272802029753,1.62,1.0409557244022314,1.328704845935221,0.795655542953088,2.7742897449132142,0.816483167490269
0.31382061302901576,0.6097444609629228,9.81,0.40178717174623313,1.728084359708527,1.3428708083368623,4.125349050126514,0.5439420184343373
0.046361958171055984,0.1864282969300486,9.81,0.7288808243635119,3.2918821830675458,0.9326343123931693,2.8850660097603402,1.0923730109795535
0.3402341810267308,0.495261438512774,9.81,1.452309442546397,1.4921295183659646,0.9600857333870094,4.1848731578382115,0.563834323000208
