P80,fines_frac,oversize_frac,R95,R50_fines,R50_oversize
181.4056280944461,0.0034912199035451816,0.6679782771751253,36.78102784134718,51.11883045007863,21.491321942371933
95.44713771703829,0.1062262576815614,0.05135596994696987,273.14175670174353,259.64388348227214,110.28081447207532
186.3533223713382,0.0032833277200278142,0.6778309195527402,125.5757145097588,180.50174606165487,70.99633513558318
202.97565971471568,0.0027048915735192474,0.7628633612926851,42.6833013026551,66.19601487483418,24.53637056762692
287.2164286950859,0.00036879090355333585,0.937810398286057,32.77270697297254,63.89274309699596,19.924833371942547
121.33665651906,0.04483819202158883,0.2076498834126161,58.33862219328604,62.83760659786733,26.39840830763805
190.45121634535374,0.0031790547209188166,0.7173643566538863,324.3780778821957,489.10315765088444,184.48659033440777
217.32884624596605,0.0013700470565240102,0.8218859772807502,132.38155952016737,218.29987070413597,77.71222553305087
67.40019666621384,0.2902561783131183,0.004633541507366855,415.42191188660985,338.9684709724171,183.94388950076535
268.9304607362269,0.0005424722211646246,0.915470964537132,258.5544388947315,495.31454336613467,154.9060203777529
193.4493916178476,0.0027516642616937956,0.7297953200143743,307.456305890525,467.9736430470266,177.7210115085615
229.77750408861866,0.0008521356377293821,0.8717791755312393,279.29243016777434,488.41937549094934,167.9441528752958
205.9138034705896,0.0026684621413037434,0.7522022610069052,40.388023256389545,62.43942601522766,23.067985954907552
148.63964876249258,0.013156140612518618,0.42738759184238134,137.96491735891192,169.59852521367742,72.59530344304153
91.78408999613926,0.10221049585508236,0.03263655203419909,628.3973093256573,589.6951031264825,265.8052754885505
313.86213658821197,0.00021507047663707804,0.9577068552426351,25.57406299514431,51.09014357515648,15.51477099273013
134.68787381320584,0.021088695828772597,0.31514264842201867,439.8754854942729,500.3337884564678,220.76686517126478
112.3846291431398,0.047863889456321085,0.15455946727032166,139.20930135678375,147.76818259208764,66.08904650919114
99.22542431525056,0.07769713352491231,0.0667106380084075,214.18918407217953,209.23709436245258,99.50763454354552
242.20586206462954,0.0011268411047614633,0.8653837561127903,24.41217470131319,41.30213496608163,14.191120583565946
169.39750426400056,0.004982915989629897,0.598586954003041,131.3819410112385,176.33655602472075,72.79752346043183
108.38643156942955,0.07230053833802702,0.12179727241835041,230.4803755952267,230.6504838131673,105.23547527963065
245.8424855719315,0.0005959549517081034,0.8996427590281058,310.8170338984444,552.907203606627,189.39819355102756
93.54976712038795,0.07871391142403246,0.041571683125997405,893.610818877139,877.0943315006773,410.3693306398289
188.31730321629178,0.0025198347302964187,0.710578077890924,48.20837419440912,69.43030440777245,27.60400349312254
105.81457846371619,0.047498979931104766,0.09976365607167632,72.84142817346738,76.24225662237747,33.8148319455645
86.37850805375972,0.1402740530649058,0.022744240290181805,94.83842308460443,86.65945726402602,37.433237865234716
258.2576232343299,0.0006196192075232746,0.9053920808978256,321.0263162303924,584.1388750444986,193.97823075474687
90.15276101409388,0.11865590737938332,0.029180334956892855,600.4054393213751,555.6929092246194,178.78449078483723
193.90815866380842,0.0025261352486825976,0.7375037131734444,446.1450727786819,697.444998412974,258.28621212460763
94.73910899448134,0.08515042053188943,0.04408654290301882,98.356517022614,94.88728769766503,45.86257595829859
233.04194262309304,0.0009897434743295246,0.8584606982280361,310.3087624090206,514.770820858218,184.8494515710734
259.04078591165427,0.0005382408349649615,0.9114277324954797,104.25047248693062,187.7094580497315,64.04485901790896
202.2724285789753,0.00227210145828538,0.7532562343321505,285.18426588382556,442.7578254383771,166.4572177027875
209.17608876938894,0.0018635674164876462,0.7862965260055765,51.07850688550774,81.927881436411,29.43468504070023
92.80071826796168,0.12927674462920002,0.04681822212407566,306.50088184916575,280.3539878281198,129.9395056042994
87.49714139648145,0.14284514423583616,0.030091197255312858,411.021371652126,374.9567356596554,187.37478943185369
278.3089004926167,0.00042503199480986136,0.9320100513936814,299.05865431390094,571.1536035326573,183.4276540144347
158.6704130581055,0.007972098584609458,0.4972945765125765,198.3978052143898,260.4160353397171,109.34636370938605
243.14410185166622,0.0008234357017936914,0.8767708015907439,33.23504346250194,58.394791669897415,19.811212399571602
79.35233763575793,0.1840954089828967,0.015035393000736441,136.62621210541195,119.54769420211919,52.29332421796531
84.10629958735136,0.12726220490508067,0.01665013101953339,211.41301193750905,194.38864255159766,87.24158080584749
73.69215886035019,0.22863078711871326,0.0038767126441280764,84.58121299756684,71.7063813314735,33.1154842392877
230.3588786620509,0.001286270444528587,0.8471906770109412,136.04210780625814,226.78884796934102,79.90765954961118
270.37035393387816,0.0004659866538582548,0.9225351732950622,82.43689796520876,153.5766972345806,49.45766483972882
124.49582891048324,0.03960634157646576,0.23730641695953197,65.01140292203074,70.00317386715241,30.889444642478143
86.96134648994929,0.11149657155161051,0.017136307342994192,98.06952780806942,90.76096253795977,42.45608545894399
208.32856821041457,0.0027097263301883437,0.7637134777395687,35.33228065620795,55.51284533229069,20.15926945768182
259.6757411989653,0.0005935657202204732,0.9132337197629693,114.2926425787556,214.88457222882514,69.38412321458883
246.58081235300048,0.00111098391171253,0.8664056263054226,354.65394970619184,623.2678620931973,207.18325686110566
77.32616248717476,0.21104204355490486,0.019804352128909575,1111.755735232499,961.7123727933051,545.0651842342945
218.0232848117636,0.0014481127503543213,0.8188127493801288,138.36180858587926,230.3142152781934,80.81036724705595
274.21671359901796,0.0005589477598572358,0.9144451614719159,32.16724739983899,58.99365744235498,18.88635426906642
120.90566195030362,0.03572605025036118,0.20300691365338974,64.07226493391077,69.7561326339968,31.900243097426124
89.6921791307193,0.11193226161790013,0.02770269260289656,686.2173007968082,642.6094394259869,314.8170231303443
135.03368079889933,0.015288214774772503,0.3349218991182623,418.4639898819666,497.2294537519162,220.3113575680617
121.16434366096628,0.0381110002703989,0.20525636088837285,550.924610246229,588.883669190709,262.5624324258774
255.37922258392322,0.0008509936800279482,0.8906298253147946,115.95721534646965,202.57978387307116,68.60060683110312
101.49351527646361,0.07649539600887298,0.06831759255420093,81.95741241855144,80.29365628616301,38.9622356221834
102.19570133610898,0.05367825568015265,0.07675476642443484,109.45631410244732,111.346525561643,53.23335541120953
87.41399839637307,0.14138191441671616,0.01727067218303676,118.34795514637439,107.33548692547937,55.55331995749285
84.85309815525675,0.14654256717978145,0.024490224481079337,242.2756580489654,218.33236674419993,108.57965182927508
148.77152132357884,0.010689724558313032,0.4402498956106311,138.23605823859458,173.66452886980943,72.98779117054217
251.64064801828005,0.0008712057173005312,0.8853612819093878,107.89506570735703,191.0346052597988,63.23304130634192
95.74386752121178,0.1007910514517362,0.04679852951823435,75.3252078750372,71.87054876508103,32.30272596491058
73.48306610335914,0.2034189406352135,0.003003690937682395,814.2023504679534,704.9212095335945,399.0810569241105
116.84259087628098,0.036723927706943854,0.17335085527814073,248.79592030435577,270.965068963008,117.70581515555527
154.0866271627215,0.009110034652057807,0.4908120724051103,65.39842144494645,82.78583511019752,35.53672997375962
238.62131022001515,0.0010370359421771856,0.8643736121448744,28.17141140768871,48.63746871624603,16.595483345743943
97.07473570612528,0.09682996936783844,0.06442356528899887,854.9997076358228,808.42271781658,407.3291337109308
109.25707549060849,0.06776633088777691,0.1233505022505455,761.3321469855117,761.2644263800325,366.81530632146945
217.37009437017372,0.0018999599903464605,0.7996128932725904,132.15924546679696,213.55894626814546,76.58996308740403
117.20496962445822,0.04109477347232476,0.17873805592896988,751.6179902750584,809.1577249235523,350.99445277752363
217.99763929489745,0.0016028041637852351,0.8165951637669764,285.84429719548916,467.65496442794733,168.51153493317307
249.53687348193083,0.0008101153846001748,0.8851919899769989,110.36037414908422,194.7253832420853,64.93425462312379
79.87886231463946,0.19335937253558716,0.011447813929273045,107.59072200208101,94.54679800758048,18.623686140504546
160.95630383402445,0.008623521597188582,0.5160349241208437,42.2206801177988,54.86413444007605,23.024593302422755
247.22837372241963,0.0007405026702080109,0.8912164453801229,250.99854101442554,443.361325945953,150.02849854291154
222.9585844553449,0.0014239838052416526,0.8248834449384139,27.950177543216473,46.06378971894473,16.372137819905888
203.40511429393035,0.0025934415477937866,0.7615495389615639,133.1851423038637,206.6278418038893,76.00055593407211
109.64206577079422,0.06297486775540144,0.12515570681529128,248.94818426271053,247.31249220816835,118.57906278423523
219.7009721220726,0.0012107622461162754,0.8338659446242827,121.59097904218565,201.67850381314588,72.07779513382823
215.2071667087136,0.0017790930824174193,0.7976147280627104,26.063867488402845,41.32523308727366,15.217934807264227
129.4504972640001,0.0362761356683487,0.25260131852086937,214.72043279385107,234.2617715298334,104.02076740867942
258.297661222807,0.0006233034412588668,0.9020743084412772,214.7715911727515,392.0828126436087,128.19223460042156
118.26243196931868,0.036483413142095626,0.18375809795635437,39.03291405725804,43.12609636482358,18.216154615408144
217.84094106383597,0.001157420666922003,0.8364068092276703,296.33849739854804,493.9966960991631,178.19287074653408
67.44323512985295,0.28888871847658737,0.005797340557403318,978.860951413537,828.9581172139257,342.48119497433845
131.96538788888265,0.01863329160940255,0.2982241872835399,215.81050082828085,252.3919077744913,113.5580605171567
75.63896766523648,0.2159406360863819,0.0073253879931819916,112.79354616352491,96.77131130476276,58.3473936813448
258.8546499851384,0.0006211369279328036,0.9020440883201948,127.85546935029205,225.87878483075352,76.5749089048777
141.5907203949754,0.01869063850971713,0.35509014029210223,281.63929717679855,321.00754018561065,146.54544228826225
100.46925603196208,0.07163049479106187,0.07697615865421835,172.37440484555518,171.67366855447074,80.16036324501133
142.71794596381494,0.012272713307318734,0.4015411549900997,170.92634918128755,206.73008093619293,91.7443163408963
130.2575717617458,0.021701918225686158,0.2864492511086407,459.7759651942872,512.2757916948369,235.91156784311127
78.17519293436679,0.2035268845027002,0.008371146854954464,339.6492147927053,293.0278022517916,71.17583297598016
110.34943376326919,0.06462113150292036,0.14504880385077137,341.3070329343494,342.7510976114879,150.76800237381718
71.12969515130698,0.2549375914616053,0.005603731909147455,117.4067303197001,99.79863473697274,44.47074361553239
212.64789304904514,0.00213075930345416,0.7835776155178173,117.0087322816267,184.18003429935962,67.17497239281607
226.44357652627014,0.0012648541974974135,0.843995855786155,321.92910837158405,548.1068751966884,190.23704510405668
78.94805394734212,0.15482322875918472,0.004604710377015691,786.3759920701735,703.7952550545,153.69877848441863
108.64324551968673,0.06671044656786372,0.12289881601614128,271.2483684659545,272.07342720317223,127.65991410155384
102.55863150949546,0.06846111423511199,0.08955995641566895,223.41892463514012,221.7184214819488,103.68230301166616
200.28207073055526,0.0025297309997565093,0.7536499065038166,36.97220764901461,56.9212415684043,21.086400019882017
207.5196005032226,0.002139690431611604,0.7828064915174137,147.0720666713943,229.0339534612872,85.69234117835568
97.5402001996,0.08158770752533503,0.057647797905581034,715.3446856712941,697.2610810381262,294.05187573844427
212.7796498882551,0.0017704003010565596,0.7947729543273585,33.047553330119584,53.12741117824361,19.013719407382226
77.95783607506061,0.18219505712464923,0.012915596844589922,305.0973666583624,266.2655317467698,118.78939112694235
262.26816565223146,0.0005949503207947872,0.9087087452735203,38.29359277520952,68.29522435296812,23.049841666897713
101.12626457822093,0.08843020374146228,0.08551616192143292,962.8304910592602,919.3395570731763,420.5137988994449
220.29543806438852,0.001491643982063568,0.8262549882687964,43.05677177745177,70.72859750189897,25.205580974379142
120.176363171006,0.03918627738303199,0.20102909530824958,487.37753348902737,523.121592623646,235.77477898336645
265.4251175296374,0.0004062940397912743,0.9294021364482775,113.81990319631717,218.23420099983306,70.04632731139175
268.9792754608928,0.0003658577192807066,0.9306894780299297,59.574341300801905,112.6606156566826,36.60249247563952
223.74142508668214,0.0012926262734514185,0.8308419080912598,251.24140349075182,421.6803481314469,147.87452770619575
210.44620563901876,0.0019686269021937743,0.7857606480648516,30.217845530802748,48.002219118081854,17.300260883260087
293.1556175939119,0.0003287353201017415,0.945082583835156,114.50587684635344,227.549355628868,69.86739441916328
211.64612983858262,0.001661204340424573,0.8049173062470063,96.3551964266795,156.28564567265528,56.81306886753435
195.2312215189471,0.0028888768101760606,0.7388546333825379,37.32125526827859,56.83210701998053,21.140442674666748
79.47959027912769,0.19348166608174414,0.019522900821872885,945.5369093987105,820.3397868140412,404.5112743823526
92.5341523435402,0.10046932953799091,0.050338417371494006,710.0011084549699,676.1484586854307,309.9919930517693
161.47708084191174,0.007012182563154393,0.5326925812528919,53.123690341082714,67.46183997516341,29.099631558481953
216.38216120533593,0.0018442613908623026,0.8116374695813635,40.95375126423498,66.61057829503181,23.99647348004888
69.65441090443497,0.27787141248345376,0.010204389628058278,116.61813821564537,95.71038092227849,45.9177354376538
84.86107108063716,0.14515932197477194,0.01393825349518864,110.5341692637151,99.3771166950486,53.27789831328235
230.57466794957267,0.0014237359055148402,0.8388197329956019,350.4671644339468,582.0793985350384,203.08085094515093
92.98516242693391,0.10257152675738337,0.05046990782738671,70.94844600333812,66.93173224888608,29.970223318720887
245.2291919802867,0.0009288242160553556,0.8743035592536468,145.8401636483965,251.0443000725794,85.47739520754513
248.7194792310719,0.000750086690037477,0.8894234065617016,89.9499703226646,156.6701887809398,53.44579051972887
74.8958939040046,0.2376142824194738,0.004747843116336145,892.3660974663992,747.0622286745115,351.15805567523597
200.70645020208016,0.00281214048978469,0.7484224315956282,69.1846412709572,106.00802607565113,39.50071657002813
249.77137608269712,0.0007041286221529465,0.89799108129639,34.26273099022134,60.658176994396534,20.61472826534442
132.54258150501644,0.016460940014596782,0.3191413788494625,51.47062443696784,61.958521755121716,26.693422585069882
287.60757265558067,0.00028378664778911,0.9469879544484309,37.04665429850705,72.25028074861842,22.64078077399468
107.13947055655254,0.06888447404246936,0.11517546000251387,295.210778178255,291.74196175362425,133.02652666968672
127.5977945631145,0.023631444291170478,0.2619382205206501,201.76407611961332,228.88454909998757,102.66561190555262
210.84530865219597,0.001974800745164647,0.7826326042700977,318.479470629749,501.5975183705013,184.09650466412566
114.77468140723151,0.040014123789561706,0.15749063452515702,201.37203793734926,211.1576221567613,98.19669049713504
92.55313028513177,0.08724547867090487,0.03493617929190499,95.58694984974197,92.52059354892124,42.04936506915751
123.76462175916355,0.029806746227325084,0.2297470581278189,494.3253568345852,544.2402539409245,246.32977551244983
253.9816549016158,0.0006780592161462448,0.8992676022954408,436.43287046686834,792.005155825479,261.1348545009812
248.8673403279837,0.000719242787723532,0.8903176174612953,289.89438104037635,515.7113011504348,173.4367530682129
248.98523203934607,0.0007725590408902857,0.88384632990871,36.23344599427057,63.4925478649074,21.83401243370144
231.69751274736635,0.0012176018735921945,0.8486685094577353,27.035569793655657,45.62062053661996,15.939627494524325
118.33248461232867,0.038449336355080695,0.19079943611564104,511.72870798924845,543.6761410659491,249.9693918254208
170.3647032170991,0.005037515263254636,0.596005296000573,437.591366121256,590.1637462309002,248.83503224629487
270.23933024686187,0.0005589970131910077,0.9163401533974349,158.06989538347696,292.4139006210945,93.69658405256884
178.77029310024037,0.004300499870757976,0.6452909190049074,429.5121654467484,575.7257873479439,246.1152057741471
130.14484807087135,0.021593586126656763,0.2891027570925922,466.59640619528415,529.0108876303075,242.2618213615094
220.41961451867,0.0014065917927978038,0.8258593709666296,315.0285984677118,514.3149411141134,186.99485150418042
201.75698907233152,0.0026658296151251637,0.7407817136132291,370.13602355991776,576.307041636551,214.80549128056606
262.99482768732264,0.0005464419440091426,0.910857215161568,42.310789033563395,79.59860203604633,25.818498198337835
71.66621724866323,0.25733229441290506,0.009233448337056437,848.7325697737481,731.654538935705,176.4951404993326
83.87444902505628,0.170229300269994,0.029909320472971387,288.41858760296816,259.15092529103293,110.12182740783516
94.38478654005519,0.08416855533008082,0.0480043286731804,77.7113823429013,75.57198620733482,34.795601554103285
110.50693133970246,0.05905669204098409,0.12970408885105555,68.69201343980406,70.9069559760643,30.411671871100424
82.99146779148282,0.17076152397394162,0.0028600787401308844,774.9473652136946,684.656522114839,321.27180038577455
242.45222794226845,0.0009520748410606585,0.8792611538751731,274.66167306255556,480.5496772070842,164.04996245983904
280.46949929216026,0.0003718618004284291,0.935098427221589,124.6926044857145,236.71441177112686,77.0264781123067
119.51009270402716,0.04165903558222713,0.19882669562001937,197.74120094373095,213.86307549836957,88.46524962995244
146.77157452662104,0.01333090620808697,0.4052358730712119,53.96896805043057,64.57687733048917,28.170038439618097
116.11259979656175,0.03258259449283027,0.17565287956455766,84.41573540910446,90.9778572674648,40.88974632566401
97.73921206351068,0.08629475520423284,0.03825184006501578,275.3212852145964,266.59753003282515,112.33894876412364
262.95591930659504,0.0005867527940524345,0.9132377591539685,322.52261252874837,588.3560207326499,195.7598867010992
103.37366348925208,0.062109490862481374,0.10159297970364141,554.2420623892507,554.9982523134614,258.3557487792051
91.94379416439651,0.12724147019038226,0.04539240437591359,293.1529488340546,269.2689327208687,121.59791346716582
248.9633238560205,0.0009523935365372778,0.8790281376046012,104.90898106352486,183.47522231372108,62.109768743954014
74.69496428991104,0.22138516666709235,0.007305925470674394,1233.0140378736326,1049.0678692259985,131.66388189315973
90.70438314233142,0.11367634142140111,0.03833787509397202,964.4907961902035,903.3944245437165,467.6511226530931
203.64543616970988,0.0023883123120585475,0.7667501495956572,43.56874033685655,67.38473227270359,25.214224072030657
210.13588283463673,0.001735873296794707,0.7907389753970596,106.4151117658619,168.90370388190408,61.77909447829869
88.11090568677902,0.12773169417353908,0.026225209249400083,745.4886975813588,680.5329823094349,338.66695747191386
241.544121865381,0.0010868315707488214,0.8697232738311308,267.6145326941655,464.34548393897654,158.23625701062957
252.68636608108355,0.0006962769389085487,0.8965012268800244,185.31458079185515,335.69390055943677,112.18284171290796
90.58238379692786,0.11637174702183119,0.02924609575562873,306.4910600705574,287.40162533711634,125.28034542801177
225.26018623643407,0.0012828654144789863,0.8402996423659349,289.7014298775493,482.3107203320008,169.033970537402
106.17229957974229,0.07548388374569656,0.11235506918362845,114.75800050490989,112.79246632088412,50.62528209102362
212.23236371487624,0.0014907683053833921,0.8057346427566107,293.1241076846205,483.2900292482121,172.9033706998652
132.30805172690438,0.018247321930427548,0.30068327217622354,481.444293075472,546.8572600571594,256.01739491952856
255.8340517218379,0.0005354394684514756,0.9079732770949716,156.14768333932255,283.5601949653611,94.37404305274708
234.6856204485906,0.0010020956339515644,0.8640843942711467,386.9086340881838,650.3884925140252,229.71150797922004
244.50399844319367,0.0007966862414771477,0.8838544502871705,117.73823842147095,210.63667672479804,70.32579224929249
194.15169579093342,0.0027183072762485233,0.7157169305885384,398.0477408510033,599.888811343263,228.16411720320914
99.71267988011508,0.08240809062687483,0.075713740663972,64.12863839859597,62.447047062493226,28.229687436936906
100.25849013399674,0.06767259859445063,0.08121263145640932,78.14253042555673,77.1075260173306,36.549035394641
138.84716382162918,0.01735707848940562,0.358736918867665,191.93995465314865,225.15293612879807,99.16362828282301
147.30644086669957,0.015454067637290693,0.4102956011205348,51.80841184539049,62.09923863020782,27.529564065653517
244.78000806220587,0.0006759540070305585,0.8935072828243217,124.5097339700294,219.3359583946918,75.79021154860582
112.36391798236075,0.05426331280962098,0.1511902503497408,318.11890416702533,325.02545440789487,145.65010733717224
